,Date,Grup,Tweet,Paraula,Retweets,Likes
872,2019-12-16 10:00:37+00:00,Universitats,"El Programa #GeneracióIdees del @PRUAB i la #UAB dedicat a l’#smartfood arriba a la final amb cinc projectes innovadors en economia circular, agricultura urbana, ramaderia i salut
👉https://t.co/b83AMPl6nP 
📆 19/12
🕚 11 h
📍 Edifici Eureka",Economia circular,0,6
873,2019-11-26 10:39:29+00:00,Universitats,"Arriba una nova edició de la  Jornada #UPCRecircula, amb:
👉 xerrades, tallers i experiències sobre economia circular
👉 presentació del repte 2020 del 'Recircula Challenge'
📍 Demà, 27/11, a l'@EEBE_UPC
Consulta tot el programa de la jornada 👇
https://t.co/5ZtqDqAort https://t.co/RcWfSVUaaN",Economia circular,4,6
874,2019-10-07 13:48:40+00:00,Universitats,"Avui s'ha presentat l'informe sobre la situació de l'#economiacircular a Espanya, coordinat per la Càtedra UNESCO de Sostenibilitat de la #UPC i amb la participació de la xarxa RECNET i @RedAsyps
👉 En aquest fil podreu veure les principals conclusions de l'estudi 👇",Economia circular,3,4
875,2019-05-02 07:10:03+00:00,Universitats,"Avui comença un cicle de conferències sobre economia circular, organitzat pel PUE d'@Eco_Empresa_UAB i @COAMBcat. 
#UAB 
https://t.co/ZyD4SgWO9O",Economia circular,4,3
876,2019-01-30 13:15:07+00:00,Universitats,"🚨 Es busquen #UABers que vulguin resoldre reptes d'economia circular‼
👉 https://t.co/B3VQpjVMv0 #UAB @TheCircularLab @ecoembes_com @PRUAB @CORE_Ciutats @CampusIberus https://t.co/m4aetMDyHP",Economia circular,0,6
877,2019-01-22 08:00:27+00:00,Universitats,"🚨 Es busquen #UABers que vulguin resoldre reptes d'economia circular‼
👉 https://t.co/B3VQpjVMv0 #UAB @TheCircularLab @ecoembes_com @PRUAB @CORE_Ciutats @CampusIberus https://t.co/j80QFicXPr",Economia circular,6,8
878,2018-07-26 07:25:04+00:00,Universitats,"Laura Talens y @JordiOliverSola, investigadores de la @ICTA_UAB, entre los 300 líderes de opinión españoles en Economía Circular ➡ https://t.co/VUfYixwS02 #UAB #investigaciónUAB @aleadershiporg @FundacionIncyde https://t.co/wrSA4CN63F",Economia circular,2,7
879,2018-07-25 18:10:06+00:00,Universitats,"Laura Talens i @JordiOliverSola, investigadors de l'@ICTA_UAB, entre els 300 líders d'opinió espanyols en Economia Circular https://t.co/yLzyLaW1Go #UAB #orgullUAB #recercaUAB https://t.co/jfmVKrKC56",Economia circular,2,5
880,2018-07-06 16:10:07+00:00,Universitats,".@gencat i el @PRUAB premien el projecte Greene3D, com a millor iniciativa en economia circular 👉 https://t.co/dF6eTpz7li #GeneracióIdees #UAB #recercaUAB @territoricat https://t.co/9kn9gE3YWO",Economia circular,1,3
881,2018-05-25 15:50:07+00:00,Universitats,"🚨 Nova edició del programa #GeneracióIdees del @PRUAB, dedicada a projectes d’economia circular. Inscripcions obertes fins al dia 28! 👉 https://t.co/2Gtyg0mwRk https://t.co/IugGwp4kws",Economia circular,2,5
882,2018-05-18 17:40:09+00:00,Universitats,"🚨 Nova edició del programa #GeneracióIdees del @PRUAB, dedicada a projectes d’economia circular. Inscripcions obertes fins al dia 28! 👉 https://t.co/2Gtyg0mwRk https://t.co/wWVJvDXphp",Economia circular,4,3
883,2018-02-16 08:37:52+00:00,Universitats,"Guardonada una proposta de negoci desenvolupada a @upcmanresa per recuperar metalls de residus electrònics 
#Biometallum #economiacircular  @ToniDorado
https://t.co/dkF2ul7nzM",Economia circular,17,31
884,2017-12-04 08:33:16+00:00,Universitats,"Carles Riba, professor emèrit #UPC, participa, amb altres experts, en el debat d'@Elperiodico sobre #economiacircular: 'De los residuos a los recursos' https://t.co/OaBHm4aqjw",Economia circular,9,10
885,2017-10-25 06:10:04+00:00,Universitats,"Demà, jornada sobre economia circular organitzada per @core_ciutats i @ajsantquirze  https://t.co/WckYSUBopU #UAB @SimpEcoCircular https://t.co/WovveCabkg",Economia circular,7,4
886,2017-10-24 09:43:10+00:00,Universitats,"Aquesta tarda, al @palaurobert. Amb la participació d'estudiants #UPC! #economiacircular https://t.co/CllgQZdNoB https://t.co/d8NTOISH5w",Economia circular,7,4
887,2017-10-20 07:39:22+00:00,Universitats,"Estudiants #UPC presentaran projectes d'#enginyeria sobre #economiacircular a @iGenium17. 24Oct, al @palaurobert https://t.co/CllgQZdNoB",Economia circular,6,10
888,2017-10-17 13:20:18+00:00,Universitats,Proyecto #MADONNA: Hacia una economía circular mediante el uso de la biología sintética https://t.co/arXZyVfKp4 #UPF https://t.co/asaOjMOChJ,Economia circular,2,1
889,2017-10-11 16:50:11+00:00,Universitats,.@core_ciutats i @ajsantquirze organitzen una jornada sobre economia circular https://t.co/WckYSUBopU #UAB @SimpEcoCircular https://t.co/YOHpLfSr0z,Economia circular,5,6
890,2017-06-22 12:47:19+00:00,Universitats,"'L'#economiacircular és una gran oportunitat per la Unió Europea' - Jordi Morató, al programa @Tincunaidea_tve
https://t.co/al32aIRr9m",Economia circular,3,4
891,2017-04-29 08:00:33+00:00,Universitats,Fins divendres podreu visitar la mostra sobre simbiosi industrial i economia circular a l'@ICTA_UAB https://t.co/8YLptFMlr5 #UAB https://t.co/viE7SjjhLJ,Economia circular,0,4
892,2016-03-01 16:30:41+00:00,Universitats,Les cultures de fabricació emergents per a una economia circular centren una jornada a la #UAB https://t.co/x5JeRPsCUK,Economia circular,0,0
893,2021-05-05 09:14:31+00:00,Patronals,".@NBerberana: L'objectiu és la neutralitat climàtica 2050. Significa assolir un balanç zero en les emissions de gasos amb efecte
d’hivernacle (GEH). Cal treballar per la reducció d’emissions en la indústria, el transport o la
generació d’energia. #sostenibilitat https://t.co/39VxccNLOZ",Zero emissions,3,3
894,2021-09-17 12:40:23+00:00,Patronals,"Els Plans Nacionals de #Recuperació i #Resiliència són una oportunitat pel país

👉 Proposta formativa alineada amb les necessitats del món laboral
👉 PIMES com a motor pel canvi
👉 Polítiques de formació que afavoreixin una economia #verda i #digital
👉 #LifeLongLearning https://t.co/VCESufB0qr",Economia verda,2,5
895,2021-04-22 11:33:24+00:00,Patronals,".@jaumecollboni @bcn_ajuntament clou l'acte destacant la importància de la col.laboració publicoprivada en aquest projecte i subratllant que no hi haurà #economia verda sense #economia blava.  Webinar amb @portdebarcelona, @MarinaPortVell, @clusternautic i #MB92. https://t.co/ojgXtmusKe",Economia verda,5,3
896,2021-03-30 05:30:10+00:00,Patronals,"Aliances publicoprivades per a la recuperació verda.- Article del president de Foment, Josep Sánchez Llibre, a @Agbar #sostenibilitat #economia https://t.co/i6gdBWsqOH",Economia verda,1,1
897,2020-12-02 15:25:13+00:00,Patronals,"♻️ Des de @PIMEC animem a les #pimes a aprofitar les oportunitats de l’economia verda i circular

📣 Avui en un acte sobre l'European #GreenDeal hem parlat de les #finances #sostenibles com a eina per millorar la competitivitat empresarial

Més info👉https://t.co/6eAmpw9SDg https://t.co/3qDI2m64HW",Economia verda,3,17
898,2018-08-22 09:00:00+00:00,Patronals,Comença amb nous propòsits! un d'ells pot ser fer el canvi a un model basat en l'Economia Circular ♻️ Tenim el programa que s'adapta a tu per fer de la teva empresa una pime verda! https://t.co/HSamUCy35y https://t.co/xXnWt7SD0M,Economia verda,1,8
899,2018-08-06 09:00:00+00:00,Patronals,"🏖️Tots volem platges netes i un ecosistema sostenible, per què no et passes a l'Economia Circular? ♻️ Tenim el programa que s'adapta a tu per fer de la teva empresa una pime verda! https://t.co/HSamUCgrGY https://t.co/kLkYR4Bmrc",Economia verda,5,9
900,2012-10-31 10:15:00+00:00,Patronals,"Toni Mora: El futur: CreAccio. Projectes DET del territori: Parc d Innovacio, VIT, Economia Verda... #TerritoriIEmpresa2012 #TrobadesPimec",Economia verda,0,0
901,2022-02-07 15:23:00+00:00,Patronals,"Vine a compartir bones pràctiques aplicades al #packaging circular.
Coneixerem solucions ecològiques  pensades des de la #sostenibilitat i el #reciclatge amb un impacte #ambiental mínim. 

🗓 10/02/2022
⏰ 09:30 

👉https://t.co/rPZwgImACb https://t.co/VQHiUkhsRx",Reciclatge,4,3
902,2021-11-25 09:59:46+00:00,Patronals,"Control Demeter, precursos en l’aplicació de l’#economiacircular en la #construcció, comparteix solucions de reciclatge, descontaminació i reutilització de residus, que incorporen sistemes de producció que avancen en la #descarbonització de l’economia i la #neutralitatclimàtica https://t.co/9L7rbIjBjg",Reciclatge,0,0
903,2021-11-18 17:25:32+00:00,Patronals,"Proposta al repte 3: FP

Implementar o adaptar el sistema Basc de Centres Integrats de Formació (ocupacional, contínua i reciclatge) aquí a Catalunya. El sistema Basc fa que els centres treballin en xarxa sense cap discriminació entre públics i privats.

https://t.co/a7nHFW6PaV https://t.co/VwZfisoswN",Reciclatge,0,4
904,2021-07-16 10:01:51+00:00,Patronals,"Des de @PIMEC proposem un gran pacte pel desenvolupament inclusiu i sostenible al #Maresme que contempli el reciclatge i el cicle aquàtic vinculat a l’activitat empresarial

🎙️ Esmorzar informatiu d'@AntoniCanete i @jperag a PIMEC Maresme - Barcelonès Nord
https://t.co/717nVU2SpZ",Reciclatge,8,18
905,2019-01-17 13:36:26+00:00,Patronals,La #formació👩‍🎓👨‍🎓 i el reciclatge de coneixements💡és responsabilitat de cada un de nosaltres. Mitjançant @cecotformacio posem al vostre abast una àrea de formació contínua per potenciar coneixements i habilitats al món laboral 👩‍🔧👷‍♂️👩‍🔬👨‍💻👩‍💼👨‍🏭👩‍🌾👩‍🍳 Informa't! https://t.co/3yZzJAAE7C,Reciclatge,2,2
906,2018-12-28 09:00:00+00:00,Patronals,"Saps que inclou el #RepteSostenible de la @fundacio_pimec ⁉️

Inclou els Objectius de Desenvolupament Sostenible (#ODS). Emprenem accions de:

🍃 Estalvi energètic
🚴‍♀️ Vida saludable
🗑️ Reducció i reciclatge de residus
🛒 Consum responsable

Suma't-hi ➡️ https://t.co/54ZOLQaRl3 https://t.co/wvfNR1BuSh",Reciclatge,2,10
907,2018-12-20 10:54:42+00:00,Patronals,"Què inclou el #RepteSostenible de la @fundacio_pimec ⁉️

Inclou els Objectius de Desenvolupament Sostenible (#ODS) entre els quals trobem:

💡 Estalvi energètic
🚴‍♀️ Vida saludable
🗑️ Reducció i reciclatge de residus
🛒 Consum responsable

Suma't-hi ➡️ https://t.co/54ZOLQaRl3 https://t.co/OW28IYYmNx",Reciclatge,3,7
908,2018-08-27 10:30:00+00:00,Patronals,"⚠️PROJECTES SUBVENCIONABLES: per a l’execució de projectes de prevenció, preparació per a la reutilització i reciclatge de residus industrials. Tota la informació a 👇🏽 https://t.co/JkBmUEBDdT",Reciclatge,1,10
909,2018-07-26 09:50:12+00:00,Patronals,"📌Concessió de subvencions per a l’execució de projectes de prevenció, preparació per a la reutilització i reciclatge de residus industrials❗️Consulta quins projectes poden ser subvencionables ⬇️https://t.co/fjgahKX2Q3",Reciclatge,5,10
910,2011-11-10 09:09:43+00:00,Patronals,"És important resituar la gent que no té feina amb formació, reciclatge, etc. @AlfredBosch #20Npimec",Reciclatge,3,0
911,2021-09-14 18:08:53+00:00,Patronals,2/2 Com que la demanda energètica actualment és inelàstica (els consumidors consumeixen quan consumeixen) la nova normativa ha de contemplar estímuls per incidir en comportaments de consum sostenible i tecnologia en base a l’acumulació d’electricitat. https://t.co/TXUDHM9yFG,"""Consum sostenible"" OR ""consum que és sostenible""",1,2
912,2022-05-05 14:56:28+00:00,Patronals,Nota de premsa. Sánchez Llibre defensa el creixement econòmic davant les propostes “populistes” i de decreixement de l’alcaldessa de @bcn_ajuntament. #Barcelona @CdEconomia #RCE2022 #economia   https://t.co/prvAI473TL,"""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",0,1
913,2022-05-02 18:41:26+00:00,Patronals,"Sánchez Llibre demana combatre el #decreixement econòmic, una reformulació de la transició energètica industrial, una #fiscalitat competitiva, consolidar l’ecosistema d’#startups i impulsar la concertació i la #cohesió social. #economia. #AssembleaFoment. https://t.co/FaTewe2TIh","""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",0,1
914,2022-03-31 20:30:10+00:00,Patronals,"Sánchez Llibre ha demanat als joves de @_Liderem un lideratge amb #consciènciasocial i ànima humanista, que persegueixi la societat del benestar, implementant solucions a través de la col·laboració publicoprivada, i enfrontant els populismes i les idees de decreixement econòmic https://t.co/LBbJnRyA8H","""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",1,5
915,2022-03-22 09:20:12+00:00,Patronals,"💬“Hi ha una sèrie d’amanaces com les polítiques del decreixement i una política mediambiental i fiscal abusiva que hem de vencer amb la complicitat de les Administracions per evitar la desindustrialització” Josep Sánchez Llibre, president #Foment @BcnTribuna #reindustrialització https://t.co/IfrWUoBq1z","""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",0,1
916,2021-11-11 11:55:11+00:00,Patronals,💬 “En el debat de les idees hem d’intentar entendre a l’altre. Entenc la defensa del decreixement però no és la solució. El que hem de fer és créixer d’una altra manera. Plantejar-nos els excessos i reconstruir el creixement cap a altres pautes” Jordi Alberich #ForumNouBarris https://t.co/JfubkCwaBf,"""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",0,0
917,2021-10-29 11:06:26+00:00,Patronals,"💬 “Hem de reivindicar el valor dels empresaris en la societat. El paper fonamental en la generació de riquesa, la creació de llocs de treball, i la cohesió social. Participar en el debat de les idees, ser contrapunt del concepte del decreixement” Sánchez Llibre #TrobadaPirineu https://t.co/xDhjcjKz3c","""decreixement"" OR ""Creixement zero"" OR ""zero creixement""",2,2
